sexo_jefe,edad_jefe,ingr_trim
1,36,22023.76
1,30,16937.82
1,32,15157.77
1,35,15821.02
1,23,21521.59
1,77,29066.79
1,53,73793.95
1,72,16687.55
1,44,16858.28
1,64,75035.1
1,28,8769.33
1,33,76270.54
1,42,29554.07
1,66,25554.06
1,74,12907.45
1,38,44599.43
1,34,16436.45
1,83,7492.35
1,49,6968.22
2,43,33874.03
2,52,75488.41
2,68,26775.09
1,30,92934.76
2,57,23799.79
1,24,19746.65
1,61,20188.34
2,33,23947.78
1,60,36343.92
2,37,27991.61
1,88,21817.83
1,44,28852.3
1,82,16351.05
1,40,34012.37
1,50,27346.18
1,26,45919.57
1,73,13080.73
1,32,22870.57
1,26,19603.59
2,49,13824.6
1,68,7173.01
2,80,9558.86
1,70,13140.69
1,23,8198.48
1,21,13569.93
2,47,32283.75
2,45,13436.91
1,43,17715.44
2,32,19960.12
1,68,14753.32
2,44,35536.47
1,28,20518.82
2,65,8659.33
1,74,16513.45
2,55,18862.99
1,50,32188.49
1,71,8785.73
1,34,43695.3
2,49,46055.24
1,60,9971.51
1,52,19763.58
1,37,18288.79
2,49,25694.74
1,42,15737.7
2,57,5195.12
1,65,14987.82
1,42,15408.31
1,33,17826.04
1,36,18059.15
1,23,11326.57
1,45,34802.99
1,57,23016.12
1,52,43969.61
2,66,12730.27
1,43,16817.95
1,48,22057.75
1,51,23433.97
1,25,16368.95
1,54,7489.58
1,37,9038.46
1,73,12382.1
1,22,27450.18
1,38,15728.31
1,60,11030.73
1,47,36926.13
1,40,18156.36
1,76,42557.49
1,38,11055.58
1,40,15014.07
1,55,28565.93
1,58,16880.22
1,36,29371.95
2,79,11627.02
1,44,32675.07
1,29,8172.92
2,66,105399.08
2,41,28037.52
1,52,62045.03
1,74,45107.2
1,38,27540.94
1,67,63109.86
1,40,37239.28
1,61,7523.35
2,39,33049.09
1,23,16280.4
1,41,31217.76
1,42,35311.08
1,43,49303.71
1,64,86358.79
1,36,28515.67
1,57,73715.3
1,67,32185.62
1,59,12279.83
2,54,7263.46
1,23,10290.32
1,53,10659.37
1,40,18673.99
1,73,15361.77
2,37,18121.45
1,41,58868.71
1,31,28688.09
1,44,102482.33
2,42,24598.45
2,43,19017.54
1,40,56729.49
1,36,86202.9
1,26,19531.6
1,44,22450.81
1,70,8644.9
1,52,41161.88
1,39,65730.9
2,48,27006.43
1,50,28808.98
1,40,27137.21
1,32,18243.68
1,66,21179.49
1,49,19028.73
1,27,10716.8
1,52,21135.9
1,48,22451.02
1,46,26982.39
1,41,28779.4
2,59,12890.26
1,29,13568.94
2,29,6812.87
1,27,15806.85
1,53,29644.38
1,76,10715.39
2,49,27328.46
1,43,31975.3
1,42,47705.96
2,70,10254.08
1,26,19007.34
1,41,27006.97
1,58,18469.14
1,50,32979.17
1,31,10254.22
1,46,37468.31
1,79,17382.77
1,58,9784.29
1,32,13035.61
1,57,18657.38
1,39,12759.18
1,39,16195.65
1,31,12164.28
1,38,12888.22
1,35,6624.5
1,21,14373.39
1,61,44933.79
2,43,4297.24
1,75,17773.2
1,72,6880.28
1,38,14231.44
1,53,10060.3
2,38,63981.39
2,58,18148.3
1,41,27910.32
2,53,17962.12
1,40,59837.99
1,29,38792.51
1,68,43101.27
1,47,45339.04
2,40,49442.85
1,63,262141.54
1,36,57355.26
1,58,52981.53
1,59,43133.34
1,29,21958.21
1,68,5319.91
1,21,15002.05
1,53,45078.65
1,64,14213.1
2,33,29682.05
1,46,19003.25
1,86,26138.84
2,47,22823.58
1,70,34014
1,38,50473.77
1,44,29246.84
2,22,19041.4
1,63,21846.34
1,72,17239.42
1,30,16191.89
1,45,14502.66
1,46,8287.7
1,38,25545.23
1,42,5231.63
2,65,9778.55
2,47,6024.13
1,83,13828.18
2,42,10537.52
2,51,11052.77
1,49,56233.52
1,34,62098.04
1,85,17215.06
1,36,36306.34
1,53,22105.13
1,36,53157.42
1,32,13824.56
1,92,26742.81
1,34,25662.28
1,84,12847.27
1,66,36652.83
1,83,15822.83
1,53,60684.55
1,32,32563.64
1,54,9195.44
1,66,5257.36
2,57,5479.82
2,67,8087.21
1,28,15816.24
1,36,52729.81
2,48,34876.56
2,39,55634.63
1,63,35148.6
2,42,31416.78
2,27,18463.87
2,54,28811.34
1,57,93243.24
2,83,15449.26
1,34,22622.67
1,86,28055.39
1,60,19022.82
1,59,24802.26
1,47,18671.97
1,65,24037.58
1,46,18995.93
1,64,16970.43
1,63,10641.48
1,23,7698.21
1,24,11121.2
1,48,17029.69
1,26,10093.75
1,52,47590.37
1,25,16159.29
1,27,6688.43
1,35,18631.09
1,65,32610.67
1,32,12945.14
1,43,15502.67
1,50,31222.52
1,69,34313.07
1,50,34309.16
1,52,19950.45
1,30,37011.67
2,31,20130.47
1,33,15231.13
1,32,12408.66
1,60,33119.49
2,40,28422.98
1,68,20317.52
2,58,19507.44
1,61,14957.79
2,32,20715.17
1,68,13932.37
1,33,18407.22
1,53,22351.65
1,29,33143.7
2,74,9833.65
2,47,8276.73
2,37,24681.86
1,42,23418.73
1,69,12932.75
1,53,40461.01
1,70,12419.14
2,66,15454.59
1,33,17792.33
1,49,5908.43
1,27,20386.46
1,52,20265.59
1,44,20568.61
2,69,25395.38
1,45,28771.1
1,78,27144.51
1,49,12192.9
1,61,32196.67
2,33,11858.46
1,40,20007.78
1,63,15769.7
1,43,24727.07
1,48,14426.49
1,68,14577.02
1,53,17748.57
2,80,8907.88
1,71,19783.93
1,30,83228.81
1,61,24543.76
1,55,23104.44
2,39,24024.53
1,71,27904.78
2,23,6540.98
1,76,16932.75
1,54,10377.04
1,45,20032.12
1,61,10083
1,32,11474.95
1,54,22898.23
1,34,19685.75
1,70,52689.44
1,42,85570.51
1,69,83530.9
1,25,28085.4
1,49,62162.69
1,55,159948.91
1,54,37331.69
2,57,27391.58
2,55,4227.45
1,52,28743.16
2,56,53479.05
1,54,42915.72
1,43,25093.05
1,45,22047.76
1,36,42017.87
1,43,32691.11
2,63,8126.01
1,37,47814.06
1,61,32311.69
1,42,10865.41
1,33,14315.71
1,45,24724.39
1,61,5592.45
1,27,57465.39
1,30,13238.65
1,54,12388.65
1,58,18019.23
1,64,31388.62
1,55,9821.96
1,64,39052.17
1,32,12491.8
1,52,31194.84
2,77,7468.83
1,74,9737.66
1,55,14660.65
1,79,18906.6
2,86,8702.91
1,93,10695.4
1,46,5460.57
1,48,9214.21
1,45,20197.75
1,73,20845.2
2,42,12984.19
1,49,47896.58
1,33,21130.43
1,44,45719.49
1,72,12702.21
2,57,20854.81
1,42,118881.28
1,44,20173.96
2,22,36097.81
1,38,18517.9
1,38,24648.05
2,59,9349.5
2,21,28710.98
2,32,16996.69
2,75,41502.3
1,73,10575.87
1,76,9624.03
2,25,8877.04
2,48,21966.01
1,45,50483.59
1,34,40284.25
1,63,17451.41
1,39,31955.43
1,30,23504.89
1,36,23566.13
1,38,25198.71
2,33,21401.57
2,57,10619.34
1,37,68449.5
1,40,26841.61
1,48,35367.8
1,42,29800.37
1,46,74166.92
2,63,13728.02
1,33,101658.25
1,39,17447.73
1,62,45791.73
1,30,12748.43
1,42,24387.43
1,33,28681.23
1,68,32346.73
2,53,36693.31
1,23,20597.88
1,45,11279.89
2,52,22739.03
1,47,32316.69
1,35,37605.66
1,65,18342.66
1,36,19045.64
1,78,10586.73
1,28,16528.3
1,54,39803.85
2,47,5444.25
1,48,39688.91
1,39,13729.14
1,61,25485.21
1,45,13935.7
1,41,21942.53
1,26,14635.34
2,50,8900.35
1,73,10991.72
1,45,10595.18
1,26,104409.83
1,57,53537.68
1,38,111590.15
1,66,6705.37
1,61,36964.82
1,52,62023.24
1,49,83856.89
2,48,21569.51
1,58,8169.04
2,42,14306.55
1,28,63244.54
1,55,67953.75
1,30,49465.27
1,48,10214.97
1,22,24627.7
2,58,46423.95
1,28,40126.45
1,50,57860.64
1,74,19877.67
1,33,162961.75
1,61,17999.99
1,65,117282.28
1,58,13335.97
1,49,31327.86
2,49,29385.23
2,42,41680.3
1,43,22399.25
1,56,36028.83
2,46,18890.04
1,35,29017.81
1,48,28268.67
1,55,34045.19
1,30,43984.15
1,34,34191.78
2,54,12607.54
1,60,46799.98
1,60,18441.78
1,47,26705.71
1,70,13437.97
1,69,21178.05
2,51,53968.41
2,39,18210.14
2,50,21979.3
1,61,36866.22
1,70,10136.04
1,57,13443.96
1,46,36402.33
1,25,10371.91
1,32,74394.78
1,43,69991.21
1,34,33041.21
1,52,25170.63
1,31,39270.46
2,17,24098.35
2,51,19514.75
1,47,13990.1
2,34,57745.76
1,34,35609.23
2,33,20955.02
1,47,19484.72
2,61,11501.78
1,24,32014.27
1,47,30228.45
1,29,33812.15
1,38,55654.51
1,59,39387.59
2,50,6499.72
1,33,116574.22
2,37,49477.08
1,77,31185.35
2,45,23316.11
1,35,19254.23
1,50,48952.64
1,67,13027.88
2,32,43189.38
2,63,24735.22
1,28,25134.54
1,37,63485.39
1,59,22135.11
1,38,92595.6
1,33,51245.87
1,24,24829.73
2,56,38300.45
1,58,30950.89
2,41,26217.38
2,47,25647.77
1,54,94354.82
1,33,57001.03
1,53,45832.91
1,65,130298.03
1,73,96595.36
1,47,85317.73
1,34,27059.15
1,41,69042.29
1,34,34880.35
1,49,10375.54
1,53,26927.38
1,34,36605.88
2,78,38803.24
1,66,197065.56
1,25,38852.44
1,81,85672.12
1,71,54740.23
2,51,32355.94
2,36,97255.66
1,89,77121.66
1,70,59886.67
1,63,88437.9
1,64,52030.85
1,61,55634.63
1,41,90149.86
2,58,65724.69
2,65,12393.44
2,86,56213.11
1,67,71257.25
2,48,20704.91
1,45,24551.5
1,52,82819.66
1,43,55256.29
2,40,94106.53
2,49,32718.21
2,78,65474.95
2,53,10397.07
1,82,172137.22
1,41,42053.84
2,35,43154.84
2,50,108883.38
1,52,79249.36
1,34,68708.37
1,73,99575.87
2,63,78230.85
1,76,94096.13
1,65,16770.85
2,48,4593.82
1,52,13349.52
1,60,24214.88
2,41,15267.47
2,49,5323.5
1,64,18479.65
1,35,18085.81
2,49,20667.31
1,40,30521.09
1,46,28678.56
1,41,35700.99
1,43,114044.67
1,30,33994.56
1,50,42743.13
2,48,57914.59
1,34,35082.53
1,53,16729.82
1,49,103387.95
2,57,71929.12
2,73,4702.89
1,81,8023.29
1,37,24866.75
2,29,60058.08
2,35,56065.57
1,45,55918.03
1,73,56140.32
1,44,57098.35
1,60,46414.42
2,61,24000.98
1,80,86451.42
2,72,52556.76
1,44,197947.11
1,35,29508.19
1,57,72082.48
2,83,34652.05
1,61,90661.11
2,87,18075.05
1,39,58108.68
1,54,30342.69
1,43,44021.73
1,44,123285.49
2,57,27097.96
1,59,24314.9
1,53,23618.37
2,54,28549.34
2,62,21169.87
1,32,221311.46
2,90,131164.85
1,74,30844.11
2,80,35647.85
1,64,1273463.5
1,50,40108.69
1,87,12357.39
1,78,56853.91
1,23,88480.17
2,68,37380.29
2,81,20324.11
1,52,244780.51
1,36,27498.33
1,31,26678.58
1,56,19812.53
2,69,107024.87
1,51,43451.39
1,34,102559.59
1,58,116913.01
2,28,40573.04
1,60,26728.15
1,57,49598.35
1,74,41118.91
1,43,30521.72
1,69,13077.12
1,78,117471.01
2,36,81034.7
2,75,40209.1
2,20,41394.38
1,49,98508.19
2,95,15270.47
1,63,44139.31
1,75,22681.96
1,27,54885.23
2,21,10327.86
2,53,56999.97
1,61,16155.72
1,54,21636.65
1,27,45868
1,71,63954.82
1,28,11274.22
1,51,49277.85
1,66,51353.22
2,76,24540.97
2,37,11252.43
1,72,49895.01
2,24,29901.61
1,64,10560.71
1,28,47974.67
1,70,60536.63
2,42,26413.25
1,63,17596.58
1,56,76674.01
1,58,33343.61
2,27,31571.82
1,57,27331.58
1,54,71267.87
2,74,11619.89
1,36,33159.87
2,72,22730.34
2,49,29129.27
2,68,22399.71
2,65,17979.12
1,47,40876.89
2,52,71695.32
1,41,42056.32
1,52,48600.31
2,41,64172.23
1,25,37861.41
1,30,52907.63
1,53,49353.24
1,65,54528.25
1,61,14382.79
2,69,53421.57
1,70,18705.86
2,64,14406.45
1,53,20942.32
2,69,13155.92
1,50,68822.17
1,46,31286.33
1,32,23331.5
1,53,60928.71
1,67,17608.69
1,40,89377.78
1,47,41261.35
1,30,39012.07
1,40,49654.59
1,23,18511.57
2,73,36363.53
1,50,29319.88
1,55,53723.82
1,84,45857.1
1,59,27265.65
1,20,23333.59
1,32,56136.27
1,39,64089.94
1,49,79759.1
2,72,20384.25
1,44,23826.01
2,42,38353.29
1,52,107927.05
2,69,20589.76
2,46,88918.34
1,33,24348.81
1,45,31274.42
1,53,46699.33
2,73,11431.15
1,59,106803.12
2,26,46956.52
2,40,29983.68
2,70,47619.14
2,25,32990.15
1,45,41735.63
2,55,29070.47
1,73,11513.1
2,45,29458.99
1,42,39327.73
1,30,20285.57
1,45,77809.64
1,58,31473.2
2,69,24027.38
1,60,81473.11
2,39,11853.49
2,33,31148.24
1,58,42692.83
1,39,53791.91
2,47,32671.67
1,74,7701.58
2,49,24422.85
1,75,12182.11
1,49,23710.33
2,51,27229.54
2,44,25773.52
1,47,16879.75
1,39,22605.46
1,32,33910.7
1,44,53811.42
1,54,94645.97
2,63,35852.44
2,49,24388.5
1,33,65340.24
1,45,69749.54
2,70,25229.48
1,52,24519.24
1,40,66519.5
1,37,16549.93
2,37,22135.51
2,36,26978.81
1,40,46876.02
2,20,58471.2
2,51,31181.24
1,19,51850.47
1,48,26694.85
1,17,16151.76
2,37,56083.08
1,36,30328.73
1,40,64322.21
1,39,84054.66
1,32,48990.67
1,64,66061.23
1,68,41385.23
1,37,44336.05
1,24,33383.6
1,36,19588.52
1,62,16266.39
1,37,69516.39
1,45,85981.88
1,43,136236.28
2,54,73303.26
2,76,51935.16
2,59,75319.66
1,52,97701.59
1,57,17286.88
1,53,129366.74
1,52,25954.47
1,40,47808.54
1,46,13026.51
1,43,23039.58
2,36,43761.51
1,28,27817.27
2,59,19066.28
1,22,28477.14
2,33,22207.75
1,37,62995.69
2,21,16476.39
1,44,29770.8
1,56,27843.08
1,30,36934.67
1,45,18388.53
1,50,20996.87
2,37,61079.98
1,57,53027.9
1,30,24035.8
1,49,17399.9
2,46,39930.35
1,29,21306
2,63,48775.1
2,33,43033.52
1,37,26630.34
1,37,33163.02
1,36,34265.13
1,33,46738.15
1,35,29237.69
1,32,24408.18
1,34,142862.93
1,30,46736.02
1,75,40008.18
1,52,169961.28
1,71,115377.04
2,67,108590.11
1,96,37075.54
1,76,50676.56
2,74,19001.97
1,31,36706.52
1,58,40188.34
1,47,30200.6
1,51,31027.4
1,66,16958.62
1,77,11912.99
1,78,41582.9
1,36,33554.33
1,52,84540.64
1,74,34696.69
1,76,18586.58
1,33,27132.69
1,26,39131.08
1,64,66687.4
2,55,66407.85
1,53,54590.08
2,64,17203.27
2,37,26680.32
1,60,28745.89
1,56,34741.94
2,69,13275.45
1,36,44563.08
1,61,236574.52
1,76,15418.93
1,68,12881.47
2,65,10314.51
1,49,36762.37
1,39,19351.54
1,82,23002.6
2,50,26998.38
2,72,56685.42
1,38,67684.9
1,75,31227.17
1,52,30940.85
2,65,46112.86
2,49,43496.43
2,60,76622.94
1,68,105983.59
1,59,128655.72
1,28,61377.03
1,38,11877.04
1,65,29090.15
2,51,31084.42
1,39,19008.19
1,49,23310.71
1,46,19204.91
2,63,17631.51
1,68,68352.02
1,58,63268.43
1,41,22994.57
1,61,42899.42
1,76,27418.69
2,78,29327.94
1,54,27198.8
1,71,16820.25
1,74,52775.42
1,28,148680.96
1,60,31643.08
1,38,92661.8
2,76,14968.99
1,34,27761.62
1,83,45934.5
2,80,15947.76
2,56,29274.43
1,60,50591.97
1,49,44036.36
1,53,361798.71
1,76,75988.77
1,40,108642.15
1,66,205119.19
1,48,32713.27
1,63,225627.92
1,38,30936.84
1,84,22020.61
1,45,85974.2
1,46,187710.82
2,74,24494.11
1,64,82068.95
1,28,73993.8
2,42,45590.14
2,56,18560.65
1,30,51193.74
1,47,20235.56
1,28,31475.4
1,54,111344.22
1,55,17367.8
1,54,28908.18
2,63,20186.65
1,48,6491.8
2,53,26891.79
2,56,42366.62
1,37,46057.37
1,46,205600.03
2,63,28259
2,62,93196.71
1,68,81391.16
2,67,50563.94
1,39,35453
1,55,102693.46
2,25,27895.01
2,42,37052.38
1,64,14189.52
2,72,17854.82
1,23,32429.33
1,37,46369.56
1,23,38732
1,40,73337.19
1,31,43043.47
1,54,12711.38
1,35,55453.16
2,72,43524.54
1,39,21245.9
2,62,63491.77
2,40,12254.24
2,23,13868.84
1,26,16573.76
2,53,33812.45
1,33,60590.15
1,40,39934.4
2,50,21811.46
2,87,8901.63
1,39,29915.6
1,29,34077.26
2,39,37269.14
1,27,22752.85
1,33,51232.34
1,53,111344.99
1,31,32049.06
1,30,67168.64
1,50,54662.47
2,50,47347.21
1,48,45544.85
1,43,41152.41
1,46,40672.72
2,26,65822.96
2,43,46263.08
1,49,34312.03
2,46,56228.38
2,43,54738.74
2,47,27717.75
2,34,27763.11
2,40,15138.56
1,74,37165.68
1,49,31380.62
1,40,61293.6
2,55,60393.59
2,53,62303.31
1,43,36628.48
2,45,83699.66
2,64,25606.47
1,49,46910.31
2,44,44042.86
1,45,46977.25
2,39,35976.33
2,33,83935.17
1,62,75285.81
2,37,31991.91
1,32,61401.62
2,26,228808.06
1,37,27624.57
1,49,77065.54
1,33,39074.39
1,48,24017.87
1,60,19059.18
1,38,30147.82
1,61,29597.26
1,46,139607.6
1,43,10346.35
1,27,17437.48
1,36,15578.79
2,43,35346.09
1,36,46991.78
1,48,213124.15
1,22,42639.32
1,59,72722.61
1,35,39803.9
2,72,7839.96
1,70,14610.79
1,20,43025.81
1,53,46893.39
1,53,32724.39
1,33,66151.84
2,23,27590.15
2,50,47419.65
1,47,32016.36
2,58,44919.25
1,65,72666.7
2,65,19891.41
1,48,42232.46
2,51,43273.82
1,59,23478.26
1,50,26999.99
2,58,16855.9
2,85,47186.88
1,62,45410.21
2,68,32251.04
1,59,36034.7
1,86,36729.25
1,55,30158.18
2,48,42770.99
1,56,52422.73
1,26,36692
2,60,36611.23
2,66,18530.7
2,52,68286.87
1,35,177377.46
2,59,77175.13
1,71,16525.27
1,65,42342.16
1,72,14607.54
1,57,74808.21
1,32,38349.68
1,70,65040.97
1,68,67180.3
2,72,22288.59
1,55,22339.05
1,50,94120.03
1,41,33197.02
1,41,45006.43
2,79,74082.52
1,80,276393.41
1,33,52029.26
1,41,76591.17
2,43,28181.7
1,60,32135.62
2,45,41631.95
1,34,24955.09
1,48,87885.68
1,64,30557.83
1,36,15505.42
2,80,29936.32
1,76,18981.4
1,71,25138.26
1,50,36467.81
1,58,44905.32
2,78,22688.53
1,74,50262.26
1,49,28204.91
1,49,395645.89
2,54,1042301.74
2,50,19882.16
1,58,19812.93
1,26,50318.08
1,30,10729.3
1,59,36216.16
2,61,7802.15
1,25,45905.45
1,42,110594.73
2,33,97902.97
1,80,8847.6
1,56,36828.19
2,41,24663.2
1,46,61868.84
1,48,34276.52
1,44,60024.55
1,43,22893.42
1,48,60162.29
1,57,31478.84
1,59,175081.94
2,78,17831.64
1,82,28473.27
1,55,37588.5
2,36,42255.72
1,40,23741.29
1,40,39442.61
2,48,27442.6
1,52,109593.43
1,35,42196.69
1,27,78193.04
1,20,22603.26
1,23,20901.63
1,45,131794.77
1,55,40744.4
1,49,244792.42
2,53,37158.06
1,53,151014.08
2,71,17513.57
1,54,250729.81
1,59,12942.99
1,34,31793.46
2,39,59000.15
1,70,49828.18
1,34,19830.89
1,26,71136.9
1,55,42181.95
1,22,24027.34
2,56,17608.66
1,38,29347.82
1,35,56739.59
1,44,33802.23
2,54,44521.07
2,78,32606.96
2,61,25338.46
1,82,18502.85
1,84,12822.28
2,44,17827.85
1,46,60811.44
2,44,34481.5
2,76,14018.83
2,47,82140.42
1,34,27849.28
1,49,132433.07
1,27,34686.31
1,58,20564.74
1,56,50146.21
1,85,13455.07
1,50,46296.64
1,63,13904.03
1,47,100683.53
2,41,59736.84
2,45,34287.12
1,49,66267.82
1,51,46861.82
1,62,88240.67
2,57,57716.73
1,40,56578.13
2,46,34988.59
2,38,15351.57
2,61,64713.5
2,40,25445.33
1,31,48179.11
2,51,60572.89
1,58,40615.16
2,46,57976.01
2,74,11505.89
1,85,185145.19
2,56,12572.21
1,47,62113.44
1,50,24194.99
1,47,31648.29
1,24,24028.7
1,33,41001.05
2,51,28411.42
1,45,9212.99
2,41,23319.5
1,40,15327.13
1,47,63099.35
1,26,55140.43
2,46,39713.08
1,47,20065.57
1,39,41877.03
1,38,49180.31
1,39,141886.68
1,28,63712.48
1,34,28256.15
1,41,59219.47
1,46,25534.49
1,42,64780.19
1,37,32122.57
2,49,34917.99
1,22,64339.46
1,41,29529.26
1,42,39296.08
1,22,47107.41
2,54,29950.8
1,40,55495.05
2,28,48199.64
2,36,11040.96
1,28,29291.77
2,45,69236.01
2,63,10261.45
2,36,27344.24
1,57,44845.38
2,35,18422.63
2,60,10971.88
2,71,15870.52
1,52,75161.27
1,60,69576.81
2,87,20905.26
2,58,7660
1,45,122167.5
2,68,53778.84
2,50,24587.98
1,59,51295.58
1,24,24750.79
1,50,54919.36
2,43,62874.35
1,45,70513.61
1,24,43027.54
2,41,45828.3
1,40,44114.73
1,41,81304.89
1,41,63133.77
1,43,29631.13
1,35,43583.07
2,58,27891.17
1,40,24366.95
1,49,47223.45
2,52,51904.73
1,53,35447.74
1,25,40255.42
1,36,32135.85
2,25,35179.51
1,37,39008.54
1,38,75557.56
1,34,30077.16
1,35,41895.55
1,36,21548.86
1,47,38860.29
1,35,34256.44
1,32,20976.57
1,27,35968.43
1,30,57765.5
1,46,32740.16
1,37,71101.44
1,62,46566.46
2,53,42000.49
2,57,74344.54
1,44,34760.57
1,34,23440.37
1,33,84895.75
2,50,31026.46
1,34,54245.09
1,28,23919.96
1,29,23228.77
2,20,104672.23
1,30,43506.2
1,40,28855.34
1,39,47994.73
1,32,23886.97
1,42,19967.21
2,36,60366.36
1,34,42491.23
1,36,165980.86
1,39,270812.89
1,49,53407.49
1,34,48604.89
1,31,21860.64
1,34,28317.48
1,38,50444.21
2,45,83006.51
1,24,61131.12
1,42,25426.21
1,31,38463.91
1,33,17395.07
1,33,27836.05
1,32,19535.65
2,38,40260.33
1,39,29734.79
1,31,23747.09
1,33,26754.58
2,28,22147.46
1,35,52190.58
1,33,41874.8
1,24,7213.88
1,25,68568.24
1,49,67968.71
1,29,54275.14
1,36,57043.56
1,38,36298.19
2,56,195245.88
1,82,79866.17
1,76,29004.97
1,61,293835.31
1,86,107468.92
1,53,34768.43
2,50,40096.91
1,59,87469.89
1,58,22910.22
1,42,171320.48
1,38,26865.4
2,52,88426.21
1,36,63870.48
2,79,9303.82
1,63,26510.83
1,42,36041.01
2,81,39930.36
2,42,22249.94
1,69,145873.81
1,63,9457.56
1,45,44947.73
2,34,12360.79
1,26,26853.24
1,75,18523.84
1,32,46861.84
1,36,67045.56
2,30,15495.64
1,58,23205.27
1,46,149286.83
2,57,98508.14
2,63,45042.13
1,61,40918.01
2,36,33836.05
1,50,269213.11
2,81,8369.95
1,80,38689.29
2,67,27654.52
2,32,79478.94
2,39,15572.47
1,28,21495.75
2,65,5000.16
1,61,24166.19
1,70,8605.55
1,61,12589.65
2,46,70396.88
1,34,74508.16
2,72,11065.57
2,58,12461.79
1,54,18468.71
1,33,59222.89
1,60,51255.71
2,53,47262.28
2,45,16932.77
1,65,37064.09
2,69,45555.54
2,49,63485.96
2,38,31674.01
1,78,17740.01
1,55,64438.43
1,34,26318.36
1,48,88420.55
2,61,27694.24
1,51,50000.46
2,37,16923.9
1,68,17358.19
1,42,72713.1
1,56,9688.51
1,52,79819.63
1,43,75339.33
1,71,74872.93
1,39,33804.92
2,27,44404.53
1,24,40798.31
1,69,60983.92
2,71,12253.17
1,42,14153.2
1,69,50063.39
1,74,31366.57
1,43,18757.36
2,54,131994.77
1,31,28863.63
1,41,46632.12
1,54,115238.33
2,48,29317.44
1,56,96670.34
1,76,72024.87
2,24,78846.5
1,68,58368.33
1,38,31272.73
1,70,25100.21
2,44,45426.01
1,64,255960.67
1,76,61991.87
2,83,35532.77
1,72,141036.96
1,55,45678.08
1,78,26662.48
1,63,16706.39
2,66,24052.57
1,51,25759.17
2,75,29201.07
1,40,24414
2,53,11607.14
1,62,35508.19
1,52,29900.55
1,44,106885.08
1,26,56530.83
1,47,12752.09
1,53,146073.24
1,46,20480.36
1,70,48345.01
1,53,43320.12
2,20,70998.26
1,45,83261.65
1,53,47631.96
1,61,121819.47
1,32,80463.03
2,48,35926.6
1,51,39947.72
1,64,91844.45
2,55,193244.35
1,40,57684.68
1,53,74156.39
1,46,55873.76
2,88,17326.21
1,49,117603.48
2,51,81519.29
1,42,84115.76
1,43,71925.83
1,53,87585.05
2,23,21032.6
2,22,24211.95
2,20,12961.95
1,20,10027.17
2,20,7581.52
1,40,47244.67
1,82,10224.78
1,76,20704.91
2,62,36761.74
2,61,14277.03
1,32,22623.84
1,25,18906.43
1,41,17608.69
2,55,9206.67
1,51,17350.7
1,35,21765.96
1,31,51302.7
1,36,51018.21
1,35,63335.82
1,68,41795.71
1,25,17278.83
2,45,40448.96
1,26,27565.85
1,68,67492.76
1,29,17975.4
1,23,15464.18
2,52,60755.23
1,47,49797.42
2,27,79199.84
1,60,21688.51
1,30,29247.42
1,43,38955.7
1,69,18883.34
2,83,18987.32
1,34,51769.89
1,45,33941.48
1,48,141298.66
1,69,38096.1
2,61,14642.35
1,58,39463.48
1,23,62254.84
1,50,17765.29
2,22,91169.04
2,46,32569.98
1,47,37057.36
1,32,59905.08
1,44,14561.26
1,24,53559.76
1,62,162431.49
2,25,16874.99
1,60,28689.06
1,26,20006.96
1,69,30503.43
2,80,54922.98
1,23,23479.81
1,54,19707.98
2,36,41023.4
1,38,71360.64
2,85,26154.83
1,57,94288.51
2,48,67081.91
1,52,36345.52
1,73,20480.36
1,55,180401.97
1,60,27412.74
2,89,15822.56
2,74,16407.71
1,59,77528.73
1,66,68238.77
2,88,49329.26
1,69,24607.9
2,39,55210.25
2,58,79672.12
